inspiring_vantage;bloodstained_mire;lightning_bolt;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;skullcrack;1
goblin_guide;goblin_guide;lightning_helix;skullcrack;skullcrack;skullcrack;boros_charm;0
mountain;monastery_swiftspear;rift_bolt;rift_bolt;lightning_helix;skullcrack;boros_charm;0
inspiring_vantage;wooded_foothills;arid_mesa;monastery_swiftspear;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;1
inspiring_vantage;wooded_foothills;wooded_foothills;wooded_foothills;lightning_bolt;skullcrack;boros_charm;0
wooded_foothills;wooded_foothills;arid_mesa;monastery_swiftspear;goblin_guide;lightning_bolt;searing_blaze;1
bloodstained_mire;wooded_foothills;rift_bolt;lava_spike;searing_blaze;boros_charm;boros_charm;1
inspiring_vantage;inspiring_vantage;bloodstained_mire;monastery_swiftspear;monastery_swiftspear;rift_bolt;lightning_bolt;1
inspiring_vantage;bloodstained_mire;wooded_foothills;rift_bolt;lava_spike;lightning_bolt;lightning_helix;1
monastery_swiftspear;monastery_swiftspear;goblin_guide;lightning_bolt;eidolon_of_the_great_revel;eidolon_of_the_great_revel;eidolon_of_the_great_revel;0
inspiring_vantage;wooded_foothills;arid_mesa;monastery_swiftspear;rift_bolt;lava_spike;boros_charm;1
arid_mesa;arid_mesa;mountain;rift_bolt;rift_bolt;lightning_helix;skullcrack;1
Mountain;Mountain;Lightning_Helix;Boros_Charm;Monastery_Swiftspear;Eidolon_of_the_Great_Revel;Monastery_Swiftspear;0
Mountain;Stomping_Ground;Lightning_Helix;Lightning_Helix;Searing_Blaze;Goblin_Guide;Rift_Bolt;0
Mountain;Mountain;Boros_Charm;Lightning_Helix;Goblin_Guide;Goblin_Guide;Eidolon_of_the_Great_Revel;0
Stomping_Ground;Mountain;Boros_Charm;Lightning_Helix;Lava_Spike;Lava_Spike;Searing_Blaze;0
Stomping_Ground;Mountain;Lightning_Helix;Boros_Charm;Monastery_Swiftspear;Rift_Bolt;Goblin_Guide;0
Stomping_Ground;Mountain;Goblin_Guide;Goblin_Guide;Goblin_Guide;Lightning_Helix;Boros_Charm;0
Stomping_Ground;Mountain;Goblin_Guide;Goblin_Guide;Goblin_Guide;rift_bolt;Boros_Charm;1
bloodstained_mire;arid_mesa;goblin_guide;rift_bolt;lava_spike;lava_spike;skullcrack;1
inspiring_vantage;bloodstained_mire;mountain;lava_spike;searing_blaze;eidolon_of_the_great_revel;skullcrack;1
inspiring_vantage;monastery_swiftspear;rift_bolt;eidolon_of_the_great_revel;lightning_helix;skullcrack;boros_charm;0
bloodstained_mire;wooded_foothills;rift_bolt;rift_bolt;lava_spike;skullcrack;boros_charm;1
inspiring_vantage;wooded_foothills;goblin_guide;lava_spike;eidolon_of_the_great_revel;lightning_helix;skullcrack;1
inspiring_vantage;inspiring_vantage;bloodstained_mire;arid_mesa;arid_mesa;monastery_swiftspear;rift_bolt;0
bloodstained_mire;monastery_swiftspear;eidolon_of_the_great_revel;eidolon_of_the_great_revel;lightning_helix;lightning_helix;skullcrack;0
sacred_foundry;arid_mesa;mountain;monastery_swiftspear;lava_spike;lightning_helix;skullcrack;1
bloodstained_mire;arid_mesa;goblin_guide;rift_bolt;searing_blaze;lightning_helix;boros_charm;1
inspiring_vantage;stomping_ground;monastery_swiftspear;rift_bolt;lava_spike;skullcrack;boros_charm;1
bloodstained_mire;bloodstained_mire;mountain;lava_spike;lightning_bolt;skullcrack;boros_charm;1
wooded_foothills;monastery_swiftspear;goblin_guide;lava_spike;searing_blaze;skullcrack;boros_charm;0
inspiring_vantage;wooded_foothills;wooded_foothills;wooded_foothills;lightning_bolt;lightning_helix;boros_charm;0
bloodstained_mire;lava_spike;lightning_bolt;searing_blaze;lightning_helix;skullcrack;boros_charm;0
sacred_foundry;arid_mesa;mountain;goblin_guide;searing_blaze;searing_blaze;skullcrack;1
sacred_foundry;bloodstained_mire;mountain;monastery_swiftspear;goblin_guide;lightning_bolt;skullcrack;1
monastery_swiftspear;goblin_guide;goblin_guide;rift_bolt;eidolon_of_the_great_revel;lightning_helix;lightning_helix;0
bloodstained_mire;mountain;stomping_ground;goblin_guide;rift_bolt;lightning_bolt;skullcrack;1
bloodstained_mire;wooded_foothills;rift_bolt;rift_bolt;lightning_bolt;lightning_bolt;searing_blaze;1
mountain;goblin_guide;rift_bolt;lightning_bolt;lightning_helix;skullcrack;skullcrack;0
sacred_foundry;arid_mesa;mountain;monastery_swiftspear;monastery_swiftspear;monastery_swiftspear;rift_bolt;1
bloodstained_mire;wooded_foothills;arid_mesa;eidolon_of_the_great_revel;eidolon_of_the_great_revel;boros_charm;boros_charm;0
mountain;monastery_swiftspear;eidolon_of_the_great_revel;lightning_helix;lightning_helix;boros_charm;boros_charm;0
goblin_guide;searing_blaze;eidolon_of_the_great_revel;lightning_helix;skullcrack;boros_charm;boros_charm;0
bloodstained_mire;wooded_foothills;rift_bolt;lava_spike;lightning_bolt;boros_charm;boros_charm;1
wooded_foothills;goblin_guide;rift_bolt;lightning_bolt;lightning_bolt;eidolon_of_the_great_revel;lightning_helix;0
inspiring_vantage;inspiring_vantage;bloodstained_mire;monastery_swiftspear;goblin_guide;rift_bolt;searing_blaze;1
inspiring_vantage;sacred_foundry;mountain;rift_bolt;searing_blaze;searing_blaze;lightning_helix;0
inspiring_vantage;sacred_foundry;sacred_foundry;goblin_guide;eidolon_of_the_great_revel;lightning_helix;skullcrack;1
sacred_foundry;wooded_foothills;rift_bolt;eidolon_of_the_great_revel;eidolon_of_the_great_revel;skullcrack;skullcrack;1
bloodstained_mire;wooded_foothills;rift_bolt;lava_spike;lava_spike;eidolon_of_the_great_revel;skullcrack;1
wooded_foothills;wooded_foothills;mountain;rift_bolt;lightning_helix;boros_charm;boros_charm;1
mountain;stomping_ground;goblin_guide;goblin_guide;rift_bolt;lava_spike;boros_charm;1
monastery_swiftspear;goblin_guide;goblin_guide;rift_bolt;lava_spike;searing_blaze;skullcrack;0
bloodstained_mire;wooded_foothills;mountain;lava_spike;lightning_bolt;lightning_helix;skullcrack;1
inspiring_vantage;inspiring_vantage;bloodstained_mire;monastery_swiftspear;monastery_swiftspear;goblin_guide;rift_bolt;1
sacred_foundry;wooded_foothills;wooded_foothills;mountain;monastery_swiftspear;goblin_guide;lightning_bolt;0
bloodstained_mire;goblin_guide;lava_spike;lightning_bolt;eidolon_of_the_great_revel;skullcrack;skullcrack;0
inspiring_vantage;bloodstained_mire;monastery_swiftspear;eidolon_of_the_great_revel;lightning_helix;lightning_helix;lightning_helix;1
wooded_foothills;mountain;monastery_swiftspear;lava_spike;eidolon_of_the_great_revel;eidolon_of_the_great_revel;boros_charm;1
bloodstained_mire;bloodstained_mire;wooded_foothills;monastery_swiftspear;goblin_guide;lava_spike;boros_charm;1
inspiring_vantage;bloodstained_mire;arid_mesa;stomping_ground;monastery_swiftspear;goblin_guide;boros_charm;0
bloodstained_mire;bloodstained_mire;monastery_swiftspear;goblin_guide;lava_spike;lightning_bolt;skullcrack;1
wooded_foothills;wooded_foothills;goblin_guide;lava_spike;lightning_helix;skullcrack;boros_charm;1
sacred_foundry;bloodstained_mire;lightning_bolt;searing_blaze;lightning_helix;lightning_helix;boros_charm;1
inspiring_vantage;bloodstained_mire;wooded_foothills;monastery_swiftspear;monastery_swiftspear;monastery_swiftspear;skullcrack;1
inspiring_vantage;sacred_foundry;bloodstained_mire;stomping_ground;rift_bolt;lava_spike;lightning_helix;0
inspiring_vantage;rift_bolt;lava_spike;lava_spike;eidolon_of_the_great_revel;skullcrack;boros_charm;0
arid_mesa;mountain;lava_spike;eidolon_of_the_great_revel;lightning_helix;skullcrack;skullcrack;1
inspiring_vantage;arid_mesa;stomping_ground;monastery_swiftspear;lava_spike;eidolon_of_the_great_revel;skullcrack;1
Stomping_Ground;Mountain;Boros_Charm;lightning_bolt;Lava_Spike;rift_bolt;Searing_Blaze;1
inspiring_vantage;bloodstained_mire;lightning_helix;monastery_swiftspear;Searing_Blaze;Searing_Blaze;Searing_Blaze;0
inspiring_vantage;bloodstained_mire;goblin_guide;monastery_swiftspear;Searing_Blaze;Searing_Blaze;Searing_Blaze;0
inspiring_vantage;bloodstained_mire;monastery_swiftspear;monastery_swiftspear;Searing_Blaze;Searing_Blaze;Searing_Blaze;0
mountain;bloodstained_mire;goblin_guide;goblin_guide;Searing_Blaze;Searing_Blaze;Searing_Blaze;0
bloodstained_mire;wooded_foothills;monastery_swiftspear;lava_spike;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;1
mountain;monastery_swiftspear;goblin_guide;lightning_bolt;searing_blaze;lightning_helix;skullcrack;0
monastery_swiftspear;rift_bolt;rift_bolt;lightning_bolt;lightning_bolt;eidolon_of_the_great_revel;lightning_helix;0
inspiring_vantage;wooded_foothills;lightning_bolt;eidolon_of_the_great_revel;lightning_helix;skullcrack;boros_charm;1
inspiring_vantage;wooded_foothills;stomping_ground;monastery_swiftspear;lightning_bolt;searing_blaze;lightning_helix;1
Stomping_Ground;Mountain;monastery_swiftspear;monastery_swiftspear;eidolon_of_the_great_revel;goblin_guide;goblin_guide;0
Stomping_Ground;Mountain;monastery_swiftspear;goblin_guide;eidolon_of_the_great_revel;eidolon_of_the_great_revel;goblin_guide;0
Stomping_Ground;Mountain;monastery_swiftspear;goblin_guide;monastery_swiftspear;goblin_guide;monastery_swiftspear;0
Stomping_Ground;Mountain;monastery_swiftspear;goblin_guide;monastery_swiftspear;lightning_bolt;lightning_bolt;1
inspiring_vantage;bloodstained_mire;eidolon_of_the_great_revel;skullcrack;lightning_helix;lightning_helix;Searing_Blaze;0
Mountain;bloodstained_mire;Searing_Blaze;skullcrack;lightning_helix;Searing_Blaze;boros_charm;0
arid_mesa;arid_mesa;eidolon_of_the_great_revel;skullcrack;lightning_helix;skullcrack;Searing_Blaze;0
Mountain;bloodstained_mire;boros_charm;skullcrack;lightning_helix;Searing_Blaze;boros_charm;0
arid_mesa;arid_mesa;eidolon_of_the_great_revel;inspiring_vantage;lightning_helix;skullcrack;Searing_Blaze;0
Mountain;bloodstained_mire;lightning_helix;skullcrack;lightning_helix;Searing_Blaze;inspiring_vantage;0
arid_mesa;arid_mesa;eidolon_of_the_great_revel;inspiring_vantage;eidolon_of_the_great_revel;lightning_helix;lava_spike;1
Mountain;Mountain;eidolon_of_the_great_revel;inspiring_vantage;eidolon_of_the_great_revel;lightning_helix;monastery_swiftspear;1
arid_mesa;bloodstained_mire;Mountain;eidolon_of_the_great_revel;skullcrack;skullcrack;skullcrack;0
inspiring_vantage;mountain;monastery_swiftspear;goblin_guide;goblin_guide;eidolon_of_the_great_revel;lightning_helix;1
inspiring_vantage;sacred_foundry;monastery_swiftspear;goblin_guide;lava_spike;lightning_bolt;lightning_helix;1
inspiring_vantage;bloodstained_mire;mountain;stomping_ground;lightning_bolt;eidolon_of_the_great_revel;boros_charm;0
goblin_guide;lava_spike;lava_spike;eidolon_of_the_great_revel;lightning_helix;lightning_helix;skullcrack;0
inspiring_vantage;inspiring_vantage;rift_bolt;lava_spike;eidolon_of_the_great_revel;eidolon_of_the_great_revel;boros_charm;1
inspiring_vantage;sacred_foundry;lava_spike;lava_spike;lightning_bolt;lightning_helix;boros_charm;1
inspiring_vantage;sacred_foundry;bloodstained_mire;wooded_foothills;goblin_guide;goblin_guide;eidolon_of_the_great_revel;0
bloodstained_mire;mountain;monastery_swiftspear;rift_bolt;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;1
sacred_foundry;mountain;rift_bolt;eidolon_of_the_great_revel;eidolon_of_the_great_revel;skullcrack;skullcrack;1
arid_mesa;mountain;stomping_ground;goblin_guide;rift_bolt;lightning_bolt;eidolon_of_the_great_revel;1
mountain;monastery_swiftspear;lava_spike;searing_blaze;eidolon_of_the_great_revel;lightning_helix;lightning_helix;0
bloodstained_mire;mountain;stomping_ground;monastery_swiftspear;lava_spike;lightning_bolt;lightning_helix;1
mountain;monastery_swiftspear;rift_bolt;lava_spike;lightning_helix;boros_charm;boros_charm;0
mountain;mountain;goblin_guide;rift_bolt;rift_bolt;lightning_bolt;searing_blaze;0
stomping_ground;goblin_guide;rift_bolt;rift_bolt;searing_blaze;lightning_helix;boros_charm;0
bloodstained_mire;bloodstained_mire;wooded_foothills;wooded_foothills;lava_spike;lightning_bolt;eidolon_of_the_great_revel;0
lava_spike;lava_spike;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;lightning_helix;boros_charm;0
wooded_foothills;goblin_guide;eidolon_of_the_great_revel;eidolon_of_the_great_revel;lightning_helix;lightning_helix;boros_charm;0
